Date,Commodity,Location,Daily Price,Unit,Sowing Date,Harvest Date,Production (Tons),Rainfall (mm),Max Temp,Min Temp,Humidity (%),Extreme Event,Festival/Holiday,Commodity Relevance,Sentiment Score,Key Event
2021-01-15,moong,Kolkata,45.33,quintal,2015-04-03,2015-11-07,6217.86,210.98,40.97,15.46,35.22,Flood,Eid,onion,Negative,Import Ban
2021-11-15,tur,Kolkata,105.86,kg,2015-01-14,2015-08-11,40311.49,72.21,39.2,17.22,69.63,Drought,Holi,moong,Positive,Crop Failure
2016-10-30,potato,Mumbai,123.39,quintal,2015-06-28,2015-12-04,33265.66,268.9,25.06,14.25,43.94,Drought,Holi,potato,Neutral,None
2023-02-03,masur,Mumbai,69.49,quintal,2015-05-24,2015-08-13,17621.32,53.89,33.24,12.25,83.26,Drought,Holi,masur,Positive,None
2021-03-21,urad,Bangalore,91.47,quintal,2015-06-21,2015-08-18,17748.67,184.85,41.98,12.79,38.17,Flood,Diwali,masur,Positive,Government Policy
2019-06-09,onion,Chennai,31.94,quintal,2015-04-30,2015-09-12,16713.46,119.61,32.02,24.66,35.81,None,Diwali,potato,Positive,None
2018-05-12,masur,Chennai,195.33,kg,2015-05-16,2015-07-09,5119.52,79.73,28.13,20.64,37.07,Drought,Diwali,onion,Negative,Import Ban
2017-08-19,moong,Delhi,37.27,quintal,2015-06-15,2015-12-30,38156.33,240.95,34.5,23.77,33.4,None,Christmas,urad,Positive,Government Policy
2015-10-04,moong,Bangalore,138.62,quintal,2015-02-15,2015-11-06,30723.93,18.93,41.41,15.03,44.36,Drought,Christmas,gram,Positive,Crop Failure
2017-11-19,gram,Chennai,69.16,quintal,2015-04-10,2015-12-17,44451.12,126.16,30.8,23.4,31.11,Flood,Diwali,moong,Positive,Crop Failure
2015-09-05,tur,Delhi,102.34,kg,2015-03-29,2015-11-28,42838.3,121.37,44.84,20.9,32.32,Drought,Onam,onion,Positive,Government Policy
2017-06-21,potato,Mumbai,81.01,kg,2015-05-10,2015-08-21,34585.36,2.53,35.9,23.52,87.02,Flood,Diwali,urad,Neutral,None
2016-01-28,tur,Kolkata,144.21,kg,2015-02-16,2015-07-17,40122.44,12.0,34.77,18.49,64.51,None,Holi,onion,Neutral,Import Ban
2023-04-07,tur,Mumbai,163.92,quintal,2015-01-10,2015-10-02,35252.13,127.52,35.41,20.68,50.55,Drought,Eid,potato,Positive,None
2020-08-15,onion,Mumbai,126.67,quintal,2015-05-28,2015-11-07,21811.13,124.77,36.87,15.06,47.76,Flood,Eid,urad,Positive,Crop Failure
2017-07-28,tur,Mumbai,80.85,kg,2015-03-10,2015-12-20,2961.42,70.12,25.1,11.02,80.33,None,Holi,moong,Negative,None
2020-04-11,urad,Delhi,40.23,quintal,2015-05-14,2015-11-04,47254.57,45.81,38.82,10.45,38.69,Drought,Onam,masur,Negative,Import Ban
2022-06-27,onion,Chennai,65.42,kg,2015-05-29,2015-07-16,32010.99,49.62,35.47,10.26,56.13,Drought,Eid,tur,Positive,Government Policy
2023-04-12,tur,Kolkata,154.69,kg,2015-03-03,2015-09-18,17112.1,201.99,26.5,17.52,59.86,Drought,Onam,masur,Negative,Government Policy
2018-05-30,masur,Chennai,159.45,kg,2015-05-27,2015-10-26,12631.67,228.58,36.79,14.54,89.19,None,Diwali,moong,Negative,Import Ban
2022-07-17,tur,Chennai,65.92,kg,2015-01-07,2015-08-21,28368.48,231.98,39.5,11.18,49.61,Drought,Holi,onion,Neutral,None
2017-12-20,gram,Mumbai,164.8,quintal,2015-04-10,2015-07-14,36203.92,253.25,32.89,20.02,75.57,Flood,Eid,tur,Neutral,None
2018-05-17,gram,Mumbai,93.82,kg,2015-02-07,2015-08-27,36128.95,102.86,44.08,12.57,64.35,Drought,Diwali,urad,Negative,None
2016-04-27,tur,Bangalore,71.09,quintal,2015-06-08,2015-07-10,21726.39,275.39,27.55,22.26,40.31,Flood,Holi,gram,Negative,Government Policy
2017-09-26,onion,Bangalore,60.28,quintal,2015-03-18,2015-10-31,1614.65,194.3,33.04,24.5,64.29,Drought,Onam,tur,Negative,Import Ban
2017-01-27,onion,Mumbai,34.73,quintal,2015-05-13,2015-09-26,48297.0,33.77,29.37,17.48,32.34,None,Christmas,gram,Negative,Government Policy
2018-10-21,tur,Delhi,85.61,quintal,2015-02-28,2015-10-10,13713.19,278.12,41.21,14.62,80.17,None,Christmas,masur,Negative,Import Ban
2016-09-24,onion,Chennai,94.16,kg,2015-05-08,2015-11-08,24419.77,140.87,42.49,22.29,78.89,Drought,Onam,masur,Neutral,Import Ban
2015-02-04,tur,Kolkata,171.08,kg,2015-02-24,2015-09-16,20299.2,86.5,26.12,13.79,56.4,Drought,Holi,urad,Neutral,Import Ban
2018-06-15,urad,Chennai,15.82,kg,2015-03-04,2015-07-18,41208.97,295.4,40.3,19.34,47.2,Drought,Eid,masur,Positive,None
2019-08-05,onion,Kolkata,172.17,quintal,2015-03-10,2015-08-14,26783.17,27.21,44.66,14.26,88.84,None,Christmas,masur,Positive,Crop Failure
2021-04-26,masur,Mumbai,56.08,kg,2015-05-28,2015-09-24,38516.51,286.52,44.64,11.13,32.02,Drought,Diwali,masur,Neutral,Government Policy
2020-09-25,urad,Bangalore,164.09,quintal,2015-01-21,2015-09-04,17768.28,289.73,35.1,12.48,59.88,Drought,Holi,onion,Negative,Import Ban
2018-09-22,potato,Bangalore,77.07,kg,2015-01-14,2015-11-27,39908.23,284.02,39.36,23.32,47.3,Flood,Eid,potato,Neutral,Import Ban
2015-08-08,masur,Mumbai,169.56,kg,2015-03-27,2015-09-10,28054.48,149.03,30.04,11.92,31.6,None,Onam,gram,Neutral,Import Ban
2023-04-14,gram,Delhi,107.32,kg,2015-05-22,2015-08-19,10381.31,136.44,34.03,14.73,83.27,None,Onam,potato,Negative,None
2019-10-09,tur,Chennai,30.46,quintal,2015-05-14,2015-09-10,1314.15,179.94,40.89,24.29,80.39,Drought,Christmas,potato,Neutral,Crop Failure
2021-06-30,tur,Mumbai,155.44,kg,2015-05-16,2015-11-21,14516.61,195.39,39.9,11.96,69.72,Flood,Diwali,gram,Positive,Government Policy
2016-02-18,masur,Bangalore,29.16,quintal,2015-01-07,2015-09-11,24440.89,212.29,36.39,10.07,49.92,Flood,Holi,potato,Positive,Government Policy
2015-09-21,onion,Mumbai,158.56,kg,2015-01-19,2015-07-03,2057.0,298.02,39.24,16.2,63.95,Flood,Onam,moong,Neutral,Government Policy
2017-12-31,moong,Kolkata,140.49,kg,2015-05-09,2015-07-06,6431.51,149.67,32.54,14.22,44.3,None,Onam,moong,Neutral,Import Ban
2023-07-09,urad,Chennai,131.13,kg,2015-01-03,2015-07-31,27084.43,116.62,26.22,23.72,89.07,None,Diwali,masur,Neutral,Import Ban
2021-06-16,gram,Delhi,185.83,kg,2015-04-05,2015-07-27,47276.11,271.27,39.04,11.7,81.44,Drought,Holi,tur,Positive,None
2021-10-12,urad,Kolkata,134.18,kg,2015-01-28,2015-12-15,45996.37,111.45,38.99,12.44,42.97,Flood,Diwali,urad,Neutral,None
2023-04-24,masur,Kolkata,144.45,quintal,2015-06-04,2015-07-30,4647.26,193.65,38.82,11.3,56.3,None,Holi,tur,Neutral,Crop Failure
2017-02-12,urad,Delhi,172.18,kg,2015-03-03,2015-09-18,21708.43,115.89,35.88,13.67,30.96,Drought,Diwali,urad,Negative,Crop Failure
2022-04-13,moong,Kolkata,128.61,quintal,2015-02-04,2015-08-10,41725.29,254.13,30.96,24.37,87.73,Flood,Eid,potato,Positive,Crop Failure
2023-07-19,potato,Kolkata,37.1,quintal,2015-02-05,2015-12-27,27733.07,86.6,26.74,13.8,56.83,Drought,Onam,urad,Neutral,Import Ban
2020-05-17,onion,Kolkata,48.12,quintal,2015-05-17,2015-09-23,37779.75,105.57,38.93,15.1,61.83,Flood,Christmas,masur,Neutral,Government Policy
2018-10-21,gram,Bangalore,84.89,quintal,2015-01-22,2015-08-08,35174.45,280.47,30.04,19.39,67.86,Drought,Holi,tur,Neutral,Import Ban
2015-02-24,moong,Mumbai,90.47,quintal,2015-05-04,2015-07-09,20545.1,87.03,44.22,11.28,47.43,None,Holi,potato,Negative,Crop Failure
2022-04-08,potato,Mumbai,123.25,quintal,2015-04-13,2015-12-01,44692.52,184.17,39.63,15.62,86.16,Flood,Onam,onion,Positive,Import Ban
2019-02-10,gram,Mumbai,17.26,quintal,2015-03-03,2015-08-19,43385.35,183.08,44.73,17.71,72.91,None,Holi,tur,Neutral,Import Ban
2015-01-01,moong,Mumbai,86.64,kg,2015-06-03,2015-09-19,47589.33,244.73,35.23,13.06,83.65,Drought,Diwali,gram,Neutral,Crop Failure
2021-12-09,gram,Kolkata,35.19,kg,2015-05-22,2015-12-06,21248.48,287.68,43.61,23.56,77.66,Flood,Christmas,onion,Neutral,Import Ban
2021-02-02,masur,Chennai,156.49,quintal,2015-03-18,2015-10-28,8977.86,157.6,32.28,21.32,70.44,None,Eid,urad,Neutral,Government Policy
2016-04-15,potato,Chennai,197.86,quintal,2015-04-19,2015-11-04,27326.91,228.76,37.78,23.47,32.57,Flood,Eid,moong,Neutral,Crop Failure
2023-07-17,onion,Bangalore,54.05,quintal,2015-02-27,2015-07-01,26840.08,268.88,34.09,10.63,86.65,Flood,Holi,urad,Neutral,Crop Failure
2023-01-13,urad,Mumbai,133.8,kg,2015-05-28,2015-08-16,18622.51,116.18,32.09,22.65,84.13,Drought,Onam,moong,Negative,None
2019-08-01,urad,Delhi,11.59,kg,2015-05-04,2015-07-27,5288.76,87.46,27.02,16.62,72.49,Flood,Christmas,potato,Neutral,Crop Failure
2023-01-02,moong,Delhi,198.64,kg,2015-03-30,2015-11-09,47231.83,18.38,30.83,16.22,36.02,Drought,Eid,gram,Neutral,Crop Failure
2017-12-03,masur,Kolkata,148.11,kg,2015-02-20,2015-09-08,38192.08,217.92,43.05,13.0,55.12,None,Eid,moong,Negative,Import Ban
2021-06-05,moong,Delhi,65.28,kg,2015-04-01,2015-09-13,47803.95,196.25,25.16,16.79,46.98,Flood,Diwali,moong,Negative,Crop Failure
2019-11-19,urad,Mumbai,83.28,kg,2015-03-03,2015-07-06,33974.21,133.85,29.35,12.52,70.61,Drought,Eid,urad,Positive,Import Ban
2023-04-03,onion,Delhi,132.16,quintal,2015-02-09,2015-08-21,34248.14,185.56,36.33,20.46,36.24,Flood,Christmas,masur,Negative,Crop Failure
2019-03-23,potato,Mumbai,93.43,kg,2015-01-08,2015-08-08,19045.8,16.13,43.96,11.42,56.74,None,Diwali,potato,Negative,Crop Failure
2015-06-08,onion,Bangalore,37.09,quintal,2015-01-10,2015-12-27,44303.89,192.43,36.31,11.17,61.88,Drought,Diwali,urad,Positive,Import Ban
2018-03-25,masur,Kolkata,52.69,quintal,2015-05-18,2015-08-08,18714.08,198.24,26.31,12.24,73.98,Drought,Diwali,tur,Negative,None
2015-01-07,moong,Delhi,124.16,kg,2015-06-17,2015-10-13,15580.49,83.35,41.0,10.58,86.46,Drought,Onam,moong,Negative,Government Policy
2023-07-26,onion,Delhi,14.99,kg,2015-06-19,2015-11-09,30959.45,232.06,26.24,10.97,32.96,None,Onam,moong,Positive,Government Policy
2022-03-02,onion,Bangalore,95.25,quintal,2015-06-08,2015-12-19,4829.55,2.93,25.4,14.26,65.09,Drought,Holi,potato,Positive,None
2019-01-01,urad,Mumbai,97.95,quintal,2015-01-11,2015-12-03,34020.05,265.18,31.56,18.92,68.6,None,Holi,potato,Neutral,Crop Failure
2022-07-21,moong,Kolkata,17.9,quintal,2015-01-18,2015-08-19,27195.89,98.22,35.7,16.71,41.48,Flood,Diwali,potato,Negative,Government Policy
2019-10-15,urad,Chennai,142.33,quintal,2015-01-07,2015-08-01,44408.68,53.15,35.51,13.38,35.28,Flood,Eid,urad,Neutral,Government Policy
2020-03-19,masur,Mumbai,144.77,kg,2015-04-19,2015-10-22,44824.69,186.76,28.98,15.63,32.03,Flood,Eid,urad,Positive,Import Ban
2018-01-27,tur,Chennai,91.42,quintal,2015-05-06,2015-07-19,16828.73,7.47,37.76,22.28,64.25,None,Onam,tur,Negative,Import Ban
2017-12-15,urad,Delhi,20.68,kg,2015-03-15,2015-08-30,40302.25,296.38,31.68,16.75,35.22,Flood,Holi,masur,Negative,Government Policy
2021-01-30,urad,Mumbai,29.85,quintal,2015-06-25,2015-09-30,9530.14,71.84,27.19,24.75,52.95,Drought,Holi,gram,Positive,Import Ban
2018-11-16,gram,Delhi,41.83,quintal,2015-04-06,2015-10-26,45353.2,196.0,29.48,24.12,32.97,Drought,Eid,tur,Negative,Crop Failure
2015-02-04,moong,Delhi,22.95,kg,2015-01-05,2015-07-18,34034.48,118.54,36.43,24.85,38.36,Drought,Holi,potato,Negative,None
2016-03-25,gram,Delhi,60.82,quintal,2015-05-09,2015-10-20,46248.65,123.78,31.68,12.32,53.72,Flood,Christmas,urad,Negative,Crop Failure
2023-02-03,gram,Chennai,150.57,quintal,2015-01-21,2015-10-07,20240.67,46.92,25.9,14.28,46.67,None,Onam,gram,Neutral,Import Ban
2020-06-28,potato,Delhi,20.46,quintal,2015-06-20,2015-10-16,24770.74,95.16,37.4,11.34,69.65,Drought,Diwali,urad,Neutral,Import Ban
2020-07-10,tur,Chennai,124.25,quintal,2015-05-13,2015-12-21,14581.02,27.46,30.86,16.64,84.55,Drought,Christmas,gram,Positive,Crop Failure
2016-08-07,tur,Delhi,68.31,quintal,2015-01-24,2015-07-15,12758.71,157.69,44.72,23.01,54.02,Drought,Holi,masur,Neutral,None
2019-09-29,moong,Mumbai,79.82,kg,2015-01-27,2015-09-07,5467.5,140.7,40.9,24.33,61.68,None,Christmas,tur,Negative,Crop Failure
2019-06-19,potato,Delhi,102.02,kg,2015-03-24,2015-07-23,13586.19,210.06,32.89,21.89,49.28,None,Holi,potato,Negative,Crop Failure
2023-04-18,potato,Mumbai,172.78,kg,2015-03-16,2015-07-15,20818.67,205.52,44.73,21.27,43.66,Drought,Diwali,urad,Positive,Government Policy
2020-01-24,potato,Mumbai,17.35,quintal,2015-04-02,2015-08-13,38659.9,299.24,26.25,21.64,59.25,None,Christmas,moong,Neutral,Government Policy
2023-08-24,onion,Kolkata,130.12,quintal,2015-03-14,2015-07-11,11009.74,0.85,26.58,18.76,66.1,Drought,Christmas,masur,Neutral,Crop Failure
2018-01-27,moong,Kolkata,118.3,quintal,2015-06-05,2015-11-01,4312.64,78.53,32.36,16.76,42.27,Flood,Eid,moong,Positive,None
2019-06-30,masur,Kolkata,34.75,kg,2015-01-09,2015-08-03,7010.12,287.38,36.59,18.26,44.48,Drought,Eid,potato,Neutral,None
2019-08-11,tur,Bangalore,59.7,kg,2015-04-25,2015-10-11,32896.91,48.19,38.13,14.19,47.3,Flood,Christmas,potato,Positive,Import Ban
2021-05-13,moong,Delhi,18.52,quintal,2015-04-17,2015-12-11,40723.19,240.81,36.96,20.54,44.57,Flood,Christmas,masur,Positive,None
2021-04-03,urad,Mumbai,87.46,kg,2015-03-21,2015-08-11,20867.54,152.95,27.93,12.39,34.74,Flood,Diwali,tur,Neutral,None
2015-03-07,tur,Delhi,63.43,quintal,2015-04-03,2015-09-06,21371.33,267.69,43.62,10.56,84.04,Flood,Holi,moong,Neutral,Government Policy
2023-01-14,urad,Kolkata,103.08,kg,2015-03-30,2015-07-26,47128.49,132.5,40.47,13.7,61.51,None,Diwali,potato,Negative,Crop Failure
2020-07-01,potato,Chennai,59.51,kg,2015-04-15,2015-11-10,29553.81,74.13,42.2,17.4,51.65,None,Christmas,moong,Negative,None
2015-03-04,gram,Delhi,73.61,kg,2015-02-15,2015-12-24,39195.0,207.98,36.39,10.86,75.43,Drought,Diwali,onion,Neutral,None
2016-07-07,urad,Bangalore,80.4,quintal,2015-01-11,2015-10-23,11807.12,38.12,36.72,19.21,33.15,Drought,Onam,masur,Negative,Government Policy
2020-11-17,gram,Mumbai,55.24,kg,2015-04-02,2015-12-10,43750.5,131.99,36.31,13.55,31.78,Drought,Holi,gram,Positive,Crop Failure
2015-08-28,masur,Mumbai,110.85,kg,2015-05-01,2015-08-28,44595.61,30.53,41.83,15.38,55.56,Flood,Diwali,gram,Neutral,Import Ban
2023-05-24,urad,Chennai,155.46,kg,2015-05-22,2015-12-14,14793.7,37.26,35.97,11.09,77.95,Drought,Holi,masur,Negative,None
2017-07-28,onion,Chennai,181.18,kg,2015-02-05,2015-08-17,41590.35,52.48,34.87,22.25,50.25,Flood,Eid,tur,Negative,Government Policy
2023-04-29,masur,Mumbai,120.21,kg,2015-03-09,2015-11-04,17585.83,155.45,28.72,18.72,45.31,Flood,Onam,potato,Neutral,Crop Failure
2015-05-06,onion,Kolkata,122.65,kg,2015-05-07,2015-08-28,24459.81,62.7,44.18,16.98,58.9,None,Christmas,gram,Positive,None
2017-12-23,tur,Bangalore,26.91,quintal,2015-01-28,2015-10-18,12765.38,206.8,25.6,16.11,61.13,None,Eid,onion,Negative,Crop Failure
2021-04-11,gram,Delhi,90.52,kg,2015-03-21,2015-11-12,31572.8,220.45,38.13,21.62,73.36,Drought,Holi,potato,Negative,None
2020-01-03,moong,Bangalore,30.41,quintal,2015-05-05,2015-09-20,24127.9,56.78,38.72,10.27,68.68,Drought,Diwali,masur,Neutral,Crop Failure
2022-10-30,masur,Kolkata,122.17,quintal,2015-05-14,2015-07-21,21454.56,59.97,35.84,17.98,62.67,Drought,Onam,gram,Negative,Crop Failure
2022-06-28,moong,Delhi,149.15,quintal,2015-03-03,2015-11-04,2748.6,51.35,30.78,24.0,52.73,None,Onam,gram,Positive,Crop Failure
2018-07-20,moong,Kolkata,93.21,kg,2015-02-13,2015-12-20,40014.28,230.85,38.8,11.76,31.31,None,Onam,urad,Positive,Import Ban
2016-06-02,moong,Delhi,67.53,kg,2015-01-30,2015-10-19,26960.43,208.44,36.67,10.21,44.96,Flood,Christmas,urad,Negative,Crop Failure
2016-09-18,gram,Delhi,25.0,kg,2015-04-03,2015-08-11,37964.97,31.38,28.95,14.21,54.04,Flood,Eid,moong,Positive,Government Policy
2021-10-27,potato,Mumbai,77.71,quintal,2015-04-22,2015-09-06,41018.33,88.77,25.21,24.58,53.1,None,Onam,urad,Negative,None
2020-06-12,masur,Bangalore,72.86,kg,2015-03-07,2015-12-03,31996.44,203.91,34.15,17.66,88.69,Flood,Christmas,onion,Positive,Import Ban
2016-09-16,potato,Bangalore,14.13,kg,2015-01-09,2015-10-28,36343.8,68.69,42.31,19.81,50.48,None,Christmas,gram,Positive,Government Policy
2016-12-30,tur,Chennai,175.54,kg,2015-06-08,2015-11-29,43546.45,41.82,37.95,22.41,85.5,Flood,Eid,moong,Neutral,None
2022-09-09,potato,Chennai,43.23,kg,2015-01-01,2015-10-10,46348.4,3.41,35.94,24.25,74.58,Flood,Christmas,gram,Positive,Government Policy
2019-03-23,urad,Bangalore,182.21,quintal,2015-05-15,2015-09-12,1731.37,187.37,41.42,23.45,38.46,Flood,Eid,tur,Neutral,Import Ban
2017-04-10,tur,Chennai,47.18,quintal,2015-04-07,2015-10-28,49689.0,47.54,35.06,16.5,65.93,Drought,Eid,moong,Positive,Import Ban
2020-02-24,moong,Mumbai,30.73,quintal,2015-03-31,2015-10-02,21042.24,191.93,29.19,21.26,49.46,Drought,Onam,masur,Positive,Import Ban
2016-11-09,tur,Chennai,159.88,quintal,2015-03-01,2015-10-18,19477.86,81.78,35.17,10.15,51.13,None,Diwali,tur,Positive,Import Ban
2021-08-03,onion,Bangalore,141.86,kg,2015-04-01,2015-11-26,15249.08,243.94,38.1,16.8,66.26,Flood,Christmas,urad,Positive,None
2016-03-29,tur,Chennai,58.41,quintal,2015-04-14,2015-11-03,43069.78,45.54,40.66,22.01,88.26,None,Onam,potato,Negative,Government Policy
2017-01-14,potato,Kolkata,88.64,kg,2015-06-17,2015-12-07,6929.34,192.75,25.67,17.13,64.09,Drought,Diwali,tur,Neutral,Government Policy
2020-08-25,gram,Delhi,175.43,quintal,2015-05-05,2015-09-21,29579.88,9.16,29.7,14.59,89.46,None,Onam,potato,Neutral,Import Ban
2018-07-17,potato,Delhi,175.21,kg,2015-05-16,2015-07-30,19174.88,271.4,34.95,17.09,52.62,Drought,Diwali,gram,Neutral,Government Policy
2021-02-21,urad,Delhi,147.4,kg,2015-01-24,2015-12-08,16003.43,203.59,26.4,11.29,61.32,Flood,Holi,onion,Positive,None
2022-05-11,gram,Kolkata,70.07,kg,2015-02-05,2015-07-28,24072.76,104.93,34.45,22.95,68.17,Flood,Christmas,tur,Neutral,Import Ban
2019-06-18,gram,Bangalore,32.97,quintal,2015-01-13,2015-12-12,32823.92,88.7,41.91,11.79,46.84,None,Onam,tur,Negative,Crop Failure
2015-11-18,urad,Bangalore,68.61,quintal,2015-01-18,2015-10-02,29942.06,158.86,36.29,11.55,74.6,Drought,Holi,moong,Neutral,Crop Failure
2022-03-29,masur,Kolkata,130.48,kg,2015-06-12,2015-08-12,47000.91,269.18,34.15,18.91,82.78,Drought,Holi,potato,Neutral,None
2022-11-19,urad,Kolkata,48.08,kg,2015-03-17,2015-09-06,16918.99,202.14,32.21,19.63,65.26,None,Eid,gram,Neutral,Crop Failure
2016-04-22,potato,Kolkata,52.32,kg,2015-05-28,2015-12-04,39637.47,42.13,42.32,13.22,34.63,Flood,Christmas,urad,Negative,Import Ban
2017-04-30,urad,Delhi,80.42,quintal,2015-01-03,2015-11-03,39210.61,194.73,40.53,12.85,73.23,Flood,Christmas,onion,Neutral,Government Policy
2015-08-25,urad,Mumbai,72.0,quintal,2015-06-18,2015-12-26,5868.54,39.51,40.77,19.42,79.52,Drought,Holi,urad,Positive,Government Policy
2019-03-27,tur,Bangalore,115.08,quintal,2015-04-28,2015-11-08,35233.24,65.71,33.73,24.61,42.13,None,Eid,potato,Neutral,Government Policy
2020-06-21,urad,Chennai,127.97,kg,2015-02-25,2015-07-11,4155.08,78.93,29.65,12.85,46.37,None,Onam,gram,Neutral,None
2019-04-28,moong,Chennai,110.43,quintal,2015-01-31,2015-12-22,29616.5,169.58,43.66,11.59,35.65,Drought,Eid,urad,Positive,Crop Failure
2017-10-28,gram,Delhi,137.72,kg,2015-06-20,2015-11-14,41053.24,54.45,25.36,16.81,44.1,Drought,Onam,urad,Negative,None
2021-04-09,masur,Bangalore,25.33,quintal,2015-05-25,2015-09-21,49815.18,63.3,26.2,10.51,67.18,Flood,Eid,onion,Positive,Government Policy
2022-10-17,urad,Delhi,140.43,quintal,2015-03-01,2015-10-27,41035.86,277.66,35.81,22.38,85.44,Drought,Diwali,masur,Neutral,Government Policy
2015-05-29,potato,Bangalore,177.08,kg,2015-05-31,2015-10-17,19847.53,105.53,45.0,20.12,69.08,Drought,Eid,potato,Negative,Crop Failure
2019-09-04,masur,Delhi,185.87,quintal,2015-04-26,2015-07-31,1709.85,112.28,29.14,16.09,42.08,Drought,Onam,urad,Positive,Crop Failure
2017-01-01,masur,Chennai,148.86,kg,2015-01-17,2015-09-16,15692.82,57.03,39.66,13.97,61.26,Drought,Eid,moong,Positive,Government Policy
2019-11-25,onion,Delhi,68.2,quintal,2015-06-21,2015-09-06,30239.68,76.02,34.33,16.82,38.41,Drought,Eid,masur,Neutral,Government Policy
2019-03-25,gram,Kolkata,89.53,kg,2015-04-12,2015-07-09,49549.85,10.5,37.22,11.86,81.67,None,Diwali,potato,Negative,Import Ban
2015-03-27,tur,Mumbai,162.4,quintal,2015-01-16,2015-12-01,26004.87,226.55,38.35,18.33,57.49,None,Eid,onion,Positive,Import Ban
2018-11-13,gram,Kolkata,60.08,kg,2015-03-28,2015-08-15,39091.08,82.5,44.98,15.96,71.3,None,Onam,tur,Neutral,None
2017-04-21,potato,Kolkata,91.13,kg,2015-02-24,2015-07-28,13318.25,53.3,35.66,22.92,81.92,Flood,Diwali,masur,Negative,None
2018-03-14,tur,Bangalore,126.86,kg,2015-02-14,2015-09-21,7381.11,30.98,34.57,21.47,50.22,Flood,Eid,potato,Neutral,None
2018-04-05,tur,Bangalore,139.94,kg,2015-02-23,2015-10-27,8853.95,246.43,40.51,20.85,59.89,Drought,Holi,urad,Positive,Government Policy
2018-09-25,masur,Mumbai,177.64,kg,2015-03-02,2015-12-19,5786.85,110.54,29.23,18.07,66.6,None,Eid,moong,Negative,None
2022-12-29,potato,Chennai,170.8,kg,2015-05-05,2015-12-15,7327.48,74.38,40.46,12.5,76.09,Drought,Holi,moong,Positive,None
2023-08-04,tur,Mumbai,183.03,kg,2015-03-14,2015-11-23,41768.82,253.89,28.84,12.06,36.4,None,Onam,urad,Positive,Crop Failure
2016-08-01,masur,Bangalore,111.23,kg,2015-01-13,2015-09-06,21074.88,117.07,39.94,17.93,53.43,Flood,Holi,potato,Neutral,Government Policy
2016-12-20,onion,Delhi,135.3,kg,2015-05-25,2015-08-24,18750.12,142.32,40.3,18.09,39.53,Flood,Diwali,potato,Positive,Government Policy
2023-06-12,onion,Mumbai,51.95,quintal,2015-06-12,2015-10-27,8235.56,201.6,40.46,18.48,67.12,Flood,Holi,tur,Positive,Import Ban
2017-01-26,potato,Chennai,121.12,quintal,2015-05-08,2015-08-14,41650.77,154.0,33.49,16.75,40.57,Flood,Onam,onion,Positive,Government Policy
2019-04-09,urad,Kolkata,143.36,kg,2015-05-08,2015-09-25,34434.24,14.97,31.1,24.72,70.01,Drought,Diwali,masur,Negative,Import Ban
2017-01-22,moong,Chennai,48.95,quintal,2015-02-10,2015-08-12,27213.21,189.47,29.87,12.34,56.93,None,Christmas,onion,Negative,Crop Failure
2023-05-13,gram,Bangalore,170.95,quintal,2015-03-13,2015-07-14,12630.28,23.94,42.33,18.64,65.56,Flood,Holi,gram,Neutral,None
2022-05-27,onion,Bangalore,162.68,kg,2015-01-07,2015-07-23,3848.78,53.96,43.56,22.81,40.73,Drought,Holi,masur,Positive,Crop Failure
2016-04-06,masur,Chennai,162.28,kg,2015-05-30,2015-08-19,16223.37,239.06,42.65,16.0,53.57,Flood,Holi,moong,Neutral,Crop Failure
2016-07-28,potato,Chennai,15.98,kg,2015-06-11,2015-11-27,42666.81,131.46,42.11,18.31,74.81,None,Christmas,urad,Positive,Government Policy
2022-02-04,gram,Mumbai,75.97,kg,2015-03-07,2015-12-23,41906.41,190.52,25.31,15.25,32.32,Drought,Christmas,tur,Negative,Import Ban
2021-01-12,onion,Chennai,75.66,quintal,2015-03-29,2015-11-18,11437.88,271.94,34.02,18.05,67.43,None,Onam,tur,Positive,Crop Failure
